      496.000
     0.800566  7.01292e+16      11.1106      4363.14  4.06251e-07
     0.820566  6.82105e+16      9.01223      4382.70  3.28772e-07
     0.840566  6.68370e+16      7.33027      4407.54  2.66644e-07
     0.860565  6.59540e+16      5.98220      4435.40  2.16877e-07
     0.880565  6.54534e+16      4.90027      4465.07  1.76982e-07
     0.900565  6.53441e+16      4.03116      4499.41  1.44877e-07
     0.920564  6.51898e+16      3.32871      4532.10  1.19000e-07
     0.940564  6.48992e+16      2.75951      4566.68  9.80726e-08
     0.960564  6.45908e+16      2.29659      4604.07  8.10939e-08
     0.980563  6.42628e+16      1.91976      4643.72  6.73111e-08
      1.00056  6.39110e+16      1.61265      4685.27  5.61220e-08
      1.02056  6.35738e+16      1.36130      4727.73  4.70164e-08
      1.04056  6.32720e+16      1.15458      4770.95  3.95736e-08
      1.06056  6.30229e+16     0.983841      4815.51  3.34591e-08
      1.08056  6.28159e+16     0.842254      4863.00  2.84123e-08
      1.10056  6.26531e+16     0.724380      4914.32  2.42275e-08
      1.12056  6.25263e+16     0.626026      4969.66  2.07492e-08
      1.14056  6.24402e+16     0.543763      5028.94  1.78505e-08
      1.16056  6.23610e+16     0.474461      5087.62  1.54263e-08
      1.18056  6.22569e+16     0.415762      5146.44  1.33878e-08
      1.20056  6.21182e+16     0.365709      5204.79  1.16638e-08
      1.22056  6.19416e+16     0.322795      5262.57  1.01976e-08
      1.24056  6.17000e+16     0.285807      5320.48  8.94269e-09
      1.26056  6.13929e+16     0.253809      5380.23  7.86229e-09
      1.28056  6.10263e+16     0.226019      5443.06  6.92817e-09
      1.30056  6.05915e+16     0.201765      5509.90  6.11772e-09
      1.32056  6.00669e+16     0.180493      5590.10  5.41159e-09
      1.34056  5.94418e+16     0.161795      5684.41  4.79391e-09
      1.36056  5.87150e+16     0.145330      5788.32  4.25256e-09
      1.38056  5.78921e+16     0.130807      5902.96  3.77788e-09
      1.40056  5.69668e+16     0.117951      6036.84  3.36074e-09
      1.42056  5.59297e+16     0.106504      6200.02  2.99305e-09
      1.44056  5.47827e+16    0.0962834      6389.50  2.66830e-09
      1.46056  5.35326e+16    0.0871700      6616.09  2.38150e-09
      1.48056  5.21824e+16    0.0790292      6894.77  2.12782e-09
      1.50056  5.07423e+16    0.0717544      7228.69  1.90318e-09
      1.52056  4.92297e+16    0.0652554      7615.32  1.70442e-09
      1.54056  4.76622e+16    0.0594441      8067.24  1.52838e-09
      1.56056  4.60620e+16    0.0542302      8581.58  1.37249e-09
      1.58056  4.44392e+16    0.0495446      9159.91  1.23377e-09
      1.60056  4.28120e+16    0.0453254      9816.66  1.11003e-09
      1.62056  4.11952e+16    0.0415375      10577.6  9.99579e-10
      1.64056  3.95999e+16    0.0381471      11465.3  9.00821e-10
      1.66056  3.80403e+16    0.0350595      12451.5  8.12401e-10
      1.68056  3.65207e+16    0.0322607      13524.0  7.33184e-10
      1.70056  3.50371e+16    0.0297194      14675.1  6.62030e-10
      1.72056  3.35873e+16    0.0274130      15929.5  5.98239e-10
      1.74056  3.21809e+16    0.0253268      17296.8  5.41103e-10
      1.76056  3.08310e+16    0.0234587      18813.2  4.90069e-10
      1.78056  2.95371e+16    0.0217828      20492.6  4.44397e-10
      1.80056  2.82986e+16    0.0202773      22322.1  4.03479e-10
      1.82056  2.71160e+16    0.0189281      24299.3  3.66803e-10
      1.84056  2.59867e+16    0.0177118      26399.6  3.33849e-10
      1.86056  2.49092e+16    0.0166145      28588.9  3.04219e-10
      1.88055  2.38846e+16    0.0156288      30865.9  2.77646e-10
      1.90055  2.29106e+16    0.0147392      33232.6  2.53793e-10
      1.92055  2.19770e+16    0.0139356      35694.7  2.32303e-10
      1.94055  2.10773e+16    0.0132077      38249.9  2.12873e-10
      1.96055  2.02039e+16    0.0125447      40871.9  1.95242e-10
      1.98055  1.93537e+16    0.0119393      43560.8  1.79218e-10
